id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-10257,2024-11-05,000001,Vente,290000,62,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,55,,95,,,,,,,,2,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-10257,2024-11-05,000001,Vente,290000,62,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,162,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-10292,2024-10-24,000001,Vente,446910,319,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,363,,411,90.43,,,,,,,2,2,Appartement,98,4,,,,,,6.063262,46.331279
2024-10292,2024-10-24,000001,Vente,446910,319,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,363,,411,90.43,,,,,,,2,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-10292,2024-10-24,000001,Vente,446910,204,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,493,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-10393,2024-10-23,000001,Vente,326500,380,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0136,,,5,64.51,,,,,,,,,1,2,Appartement,65,2,,,,,,6.057709,46.340604
2024-10393,2024-10-23,000001,Vente,326500,9001,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0136,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057709,46.340604
2024-10393,2024-10-23,000001,Vente,326500,380,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0136,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057709,46.340604
2024-10480,2024-11-13,000001,Vente,850000,707,B,RUE DE LA FOLATIERE,0294,01170,01173,Gex,01,,,01173000AN0046,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,484,0,S,sols,,,3189,6.062037,46.318445
2024-10480,2024-11-13,000001,Vente,850000,707,B,RUE DE LA FOLATIERE,0294,01170,01173,Gex,01,,,01173000AN0046,,,,,,,,,,,,,0,1,Maison,109,4,S,sols,,,3189,6.062037,46.318445
2024-10484,2024-11-06,000001,Vente,1040000,138,,IMP DES CLAVIERES D'ENGLANE,1220,01170,01173,Gex,01,,,011730000E0558,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1113,6.061012,46.348167
2024-10484,2024-11-06,000001,Vente,1040000,138,,IMP DES CLAVIERES D'ENGLANE,1220,01170,01173,Gex,01,,,011730000E0558,,,,,,,,,,,,,0,1,Maison,195,6,S,sols,,,1113,6.061012,46.348167
2024-10484,2024-11-06,000001,Vente,1040000,138,,IMP DES CLAVIERES D'ENGLANE,1220,01170,01173,Gex,01,,,011730000E0558,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,1464,6.061012,46.348167
2024-10484,2024-11-06,000001,Vente,1040000,138,,IMP DES CLAVIERES D'ENGLANE,1220,01170,01173,Gex,01,,,011730000E0558,,,,,,,,,,,,,0,1,Maison,195,6,P,prés,,,1464,6.061012,46.348167
2024-10484,2024-11-06,000001,Vente,1040000,,,CLAVIERE,B013,01170,01173,Gex,01,,,011730000E0861,,,,,,,,,,,,,0,,,,,S,sols,,,55,6.059973,46.348323
2024-10484,2024-11-06,000001,Vente,1040000,,,CLAVIERE,B013,01170,01173,Gex,01,,,011730000E0862,,,,,,,,,,,,,0,,,,,S,sols,,,78,6.059439,46.347993
2024-10484,2024-11-06,000001,Vente,1040000,,,CLAVIERE,B013,01170,01173,Gex,01,,,011730000E0864,,,,,,,,,,,,,0,,,,,S,sols,,,20,6.059476,46.347751
2024-10519,2024-11-20,000001,Vente,135000,32,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,814,,840,31.72,,,,,,,2,2,Appartement,31,2,,,,,,6.047194,46.323864
2024-10519,2024-11-20,000001,Vente,135000,32,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,814,,840,31.72,,,,,,,2,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-10519,2024-11-20,000001,Vente,135000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1063,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-10561,2024-10-29,000001,Vente,480000,969,,RUE DE LA FORET DE DISSE,0306,01170,01173,Gex,01,,,01173000AZ0007,,,4,89.86,,,,,,,,,1,2,Appartement,70,3,,,,,,6.065495,46.347113
2024-10561,2024-10-29,000001,Vente,480000,969,,RUE DE LA FORET DE DISSE,0306,01170,01173,Gex,01,,,01173000AZ0007,,,11,,12,,,,,,,,2,3,Dépendance,,0,,,,,,6.065495,46.347113
2024-10584,2024-11-05,000001,Vente,211000,250,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,267,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-10584,2024-11-05,000001,Vente,211000,250,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,231,41.89,,,,,,,,,1,2,Appartement,42,2,,,,,,6.065041,46.332887
2024-10584,2024-11-05,000001,Vente,211000,,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,422,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-10585,2024-11-05,000001,Vente,30000,204,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,504,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-10714,2024-10-30,000001,Vente,230000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,137,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-10714,2024-10-30,000001,Vente,230000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,127,51.72,,,,,,,,,1,2,Appartement,54,2,,,,,,6.061137,46.332888
2024-10714,2024-10-30,000001,Vente,230000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,207,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-10790,2024-11-28,000001,Vente,180000,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,10,,158,47.85,,,,,,,2,2,Appartement,48,2,,,,,,6.058695,46.332212
2024-10790,2024-11-28,000001,Vente,180000,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,10,,158,47.85,,,,,,,2,3,Dépendance,,0,,,,,,6.058695,46.332212
2024-10821,2024-11-15,000001,Vente,344000,36,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,661,81.73,,,,,,,,,1,2,Appartement,88,4,,,,,,6.047194,46.323864
2024-10821,2024-11-15,000001,Vente,344000,36,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,624,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-10821,2024-11-15,000001,Vente,344000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,691,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-10836,2024-11-29,000001,Vente,269240,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,12,,4,,,,,,,,2,3,Dépendance,,0,,,,,,6.056011,46.325406
2024-10836,2024-11-29,000001,Vente,269240,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056011,46.325406
2024-10836,2024-11-29,000001,Vente,269240,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,12,,4,,,,,,,,2,2,Appartement,50,2,,,,,,6.056011,46.325406
2024-10886,2024-11-14,000001,Vente,15000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-10888,2024-11-14,000001,Vente,273000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-10888,2024-11-14,000001,Vente,273000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,3,79.98,,,,,,,,,1,2,Appartement,85,2,,,,,,6.061001,46.335659
2024-10888,2024-11-14,000001,Vente,273000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-10889,2024-11-14,000001,Vente,115000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-10889,2024-11-14,000001,Vente,115000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,1,44.43,,,,,,,,,1,2,Appartement,45,2,,,,,,6.061001,46.335659
2024-10945,2024-12-02,000001,Vente,590000,,,BONNARCHE,B005,01170,01173,Gex,01,,,01173000AD0096,,,,,,,,,,,,,0,,,,,S,sols,,,314,6.070517,46.338954
2024-10945,2024-12-02,000001,Vente,590000,,,BONNARCHE,B005,01170,01173,Gex,01,,,01173000AD0097,,,,,,,,,,,,,0,,,,,S,sols,,,484,6.070769,46.338915
2024-10945,2024-12-02,000001,Vente,590000,,,BONNARCHE,B005,01170,01173,Gex,01,,,01173000AD0098,,,,,,,,,,,,,0,,,,,S,sols,,,413,6.070807,46.339035
2024-10945,2024-12-02,000001,Vente,590000,,,BONNARCHE,B005,01170,01173,Gex,01,,,01173000AD0101,,,,,,,,,,,,,0,,,,,S,sols,,,68,6.071316,46.338935
2024-10945,2024-12-02,000001,Vente,590000,64,,IMP DE LA RIVIERE,1818,01170,01173,Gex,01,,,01173000AD0103,,,,,,,,,,,,,0,1,Maison,129,5,S,sols,,,702,6.07111,46.338776
2024-10999,2024-11-19,000001,Vente,81000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,2,25.36,,,,,,,,,1,2,Appartement,24,1,,,,,,6.061001,46.335659
2024-10999,2024-11-19,000001,Vente,81000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-11018,2024-11-29,000001,Vente,620800,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0129,,,,,,,,,,,,,0,,,,,S,sols,,,11,6.057345,46.325018
2024-11018,2024-11-29,000001,Vente,620800,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0206,,,,,,,,,,,,,0,,,,,S,sols,,,110,6.058442,46.32397
2024-11018,2024-11-29,000001,Vente,620800,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0209,,,,,,,,,,,,,0,,,,,S,sols,,,60,6.058356,46.324081
2024-11018,2024-11-29,000001,Vente,620800,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0211,,,,,,,,,,,,,0,,,,,S,sols,,,25,6.057395,46.325016
2024-11018,2024-11-29,000001,Vente,620800,26,,IMP DES BLEUETS,1100,01170,01173,Gex,01,,,01173000AM0247,,,,,,,,,,,,,0,1,Maison,103,5,S,sols,,,335,6.058546,46.323993
2024-11018,2024-11-29,000001,Vente,620800,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0250,,,,,,,,,,,,,0,,,,,S,sols,,,36,6.057803,46.324866
2024-11018,2024-11-29,000001,Vente,620800,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0251,,,,,,,,,,,,,0,,,,,S,sols,,,2650,6.058833,46.324571
2024-11086,2024-12-04,000001,Vente,593500,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.062498,46.347515
2024-11086,2024-12-04,000001,Vente,593500,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,30,94.04,45,,,,,,,,2,3,Dépendance,,0,,,,,,6.062498,46.347515
2024-11086,2024-12-04,000001,Vente,593500,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,30,94.04,45,,,,,,,,2,2,Appartement,94,4,,,,,,6.062498,46.347515
2024-11086,2024-12-04,000001,Vente,593500,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.062498,46.347515
2024-11087,2024-12-03,000001,Vente,288650,124,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,68,60.75,,,,,,,,,1,2,Appartement,59,3,,,,,,6.065187,46.339045
2024-11087,2024-12-03,000001,Vente,288650,124,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2024-11087,2024-12-03,000001,Vente,288650,124,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2024-11223,2024-12-02,000001,Vente,143000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,5,54.36,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-11223,2024-12-02,000001,Vente,143000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-11223,2024-12-02,000001,Vente,143000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-11254,2024-12-03,000001,Vente,189000,4,,RUE DES CONTAMINES,0150,01170,01173,Gex,01,,,01173000AI0046,,,8,34.68,,,,,,,,,1,2,Appartement,35,2,,,,,,6.05633,46.332462
2024-11270,2024-11-26,000001,Vente,200000,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-11270,2024-11-26,000001,Vente,200000,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,24,,,,,,,,,,1,2,Appartement,34,2,,,,,,6.065041,46.332887
2024-11270,2024-11-26,000001,Vente,200000,,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,371,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-11308,2024-12-09,000001,Vente,163350,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,222,31.7,,,,,,,,,1,2,Appartement,31,1,,,,,,6.06311,46.336435
2024-11308,2024-12-09,000001,Vente,163350,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,381,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2024-11432,2024-11-19,000001,Vente,149000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-11432,2024-11-19,000001,Vente,149000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,18,26.38,,,,,,,,,1,2,Appartement,27,1,,,,,,6.061137,46.332888
2024-11464,2024-12-04,000001,Vente,228258,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,21,68.17,,,,,,,,,1,2,Appartement,68,3,,,,,,6.059932,46.329363
2024-11464,2024-12-04,000001,Vente,228258,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,118,14.11,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059932,46.329363
2024-11500,2024-11-25,000001,Vente,24000,9001,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058695,46.332212
2024-11513,2024-12-12,000001,Vente,249317,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059932,46.329363
2024-11513,2024-12-12,000001,Vente,249317,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,14,66.25,,,,,,,,,1,2,Appartement,66,3,,,,,,6.059932,46.329363
2024-11513,2024-12-12,000001,Vente,249317,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059932,46.329363
2024-11519,2024-12-02,000001,Vente,430000,12,,IMP DES CHEVREUILS,1198,01170,01173,Gex,01,,,01173000AP0184,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,15,6.050748,46.323409
2024-11519,2024-12-02,000001,Vente,430000,,,LONGERAY,B051,01170,01173,Gex,01,,,01173000AP0192,,,,,,,,,,,,,0,,,,,S,sols,,,14,6.050977,46.323276
2024-11519,2024-12-02,000001,Vente,430000,12,,IMP DES CHEVREUILS,1198,01170,01173,Gex,01,,,01173000AP0203,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,97,6.050223,46.323221
2024-11544,2024-12-09,000002,Vente,320000,,,LES HUTAINS,B048,01170,01173,Gex,01,,,011730000C0504,,,,,,,,,,,,,0,,,,,S,sols,,,935,6.043419,46.331576
2024-11746,2024-12-19,000001,Vente,293000,364,B,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,20,57.55,,,,,,,,,1,2,Appartement,57,3,,,,,,6.064422,46.330863
2024-11746,2024-12-19,000001,Vente,293000,364,B,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.064422,46.330863
2024-11746,2024-12-19,000001,Vente,293000,364,B,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0255,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,12,6.064242,46.330629
2024-11827,2024-12-17,000001,Vente,25000,3,,RUE DE LA FONTAINE,0300,01170,01173,Gex,01,,,01173000AI0603,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057101,46.334376
2024-11827,2024-12-17,000001,Vente,25000,3,,RUE DE LA FONTAINE,0300,01170,01173,Gex,01,,,01173000AI0603,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057101,46.334376
2024-11827,2024-12-17,000001,Vente,25000,3,,RUE DE LA FONTAINE,0300,01170,01173,Gex,01,,,01173000AI0603,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057101,46.334376
2024-11827,2024-12-17,000001,Vente,25000,3,,RUE DE LA FONTAINE,0300,01170,01173,Gex,01,,,01173000AI0603,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057101,46.334376
2024-11857,2024-12-19,000001,Vente,501642,83,,RUE DES GRANDS CHAMPS,0368,01170,01173,Gex,01,,,01173000AO0042,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,692,6.055113,46.321112
2024-11857,2024-12-19,000001,Vente,501642,83,,RUE DES GRANDS CHAMPS,0368,01170,01173,Gex,01,,,01173000AO0042,,,,,,,,,,,,,0,1,Maison,115,5,S,sols,,,692,6.055113,46.321112
2024-11857,2024-12-19,000001,Vente,501642,,,TOUGIN,B103,01170,01173,Gex,01,,,01173000AO0043,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,1180,6.055335,46.320878
2024-12027,2024-12-16,000001,Vente,160000,281,,RUE DE L AIGLETTE NORD,0023,01170,01173,Gex,01,,,01173000AV0169,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,75,0,S,sols,,,813,6.073771,46.339755
2024-12027,2024-12-16,000001,Vente,160000,281,,RUE DE L AIGLETTE NORD,0023,01170,01173,Gex,01,,,01173000AV0169,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,813,6.073771,46.339755
2024-12027,2024-12-16,000001,Vente,160000,281,,RUE DE L AIGLETTE NORD,0023,01170,01173,Gex,01,,,01173000AV0169,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,75,0,S,sols,,,813,6.073771,46.339755
2024-12027,2024-12-16,000001,Vente,160000,281,,RUE DE L AIGLETTE NORD,0023,01170,01173,Gex,01,,,01173000AV0169,,,,,,,,,,,,,0,2,Appartement,71,3,S,sols,,,813,6.073771,46.339755
2024-12027,2024-12-16,000001,Vente,160000,281,,RUE DE L AIGLETTE NORD,0023,01170,01173,Gex,01,,,01173000AV0169,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,813,6.073771,46.339755
2024-12028,2024-12-19,000001,Vente,159740,321,,RUE DE PARIS,0600,01170,01173,Gex,01,,,01173000AB0011,,,105,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05746,46.338583
2024-12028,2024-12-19,000001,Vente,159740,321,,RUE DE PARIS,0600,01170,01173,Gex,01,,,01173000AB0011,,,37,29.81,,,,,,,,,1,2,Appartement,29,1,,,,,,6.05746,46.338583
2024-12032,2024-12-13,000001,Vente,227500,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-12032,2024-12-13,000001,Vente,227500,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,9,,,,,,,,,,1,2,Appartement,53,2,,,,,,6.061137,46.332888
2024-12072,2024-12-16,000001,Vente,378160,364,B,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.064422,46.330863
2024-12072,2024-12-16,000001,Vente,378160,364,B,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,10,,16,,,,,,,,2,2,Appartement,79,4,,,,,,6.064422,46.330863
2024-12072,2024-12-16,000001,Vente,378160,364,B,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,10,,16,,,,,,,,2,3,Dépendance,,0,,,,,,6.064422,46.330863
2024-12072,2024-12-16,000001,Vente,378160,364,B,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0253,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,12,6.064293,46.330649
2024-12315,2024-12-23,000001,Vente,230000,221,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,325,,353,46.28,,,,,,,2,2,Appartement,45,2,,,,,,6.063262,46.331279
2024-12315,2024-12-23,000001,Vente,230000,221,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,325,,353,46.28,,,,,,,2,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-12355,2024-12-23,000001,Vente,294000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,4,80.38,,,,,,,,,1,2,Appartement,80,2,,,,,,6.061001,46.335659
2024-12355,2024-12-23,000001,Vente,294000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-12355,2024-12-23,000001,Vente,294000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2024-12442,2024-12-18,000001,Vente,1140000,393,,CHE DES GALAS,0316,01170,01173,Gex,01,,,011730000C0484,,,,,,,,,,,,,0,1,Maison,202,6,S,sols,,,1500,6.043424,46.334303
2024-12442,2024-12-18,000001,Vente,1140000,393,,CHE DES GALAS,0316,01170,01173,Gex,01,,,011730000C0484,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1500,6.043424,46.334303
2024-12648,2024-12-31,000001,Vente,80000,,,GRAND CHAMP,B043,01170,01173,Gex,01,,,01173000AS0016,,,,,,,,,,,,,0,,,,,T,terres,,,22950,6.040598,46.321504
2024-12648,2024-12-31,000001,Vente,80000,,,GRAND CHAMP,B043,01170,01173,Gex,01,,,01173000AS0017,,,,,,,,,,,,,0,,,,,P,prés,,,29369,6.042104,46.320504
2024-12648,2024-12-31,000001,Vente,80000,,,GRAND CHAMP,B043,01170,01173,Gex,01,,,01173000AS0018,,,,,,,,,,,,,0,,,,,T,terres,,,4571,6.042513,46.321943
2024-12656,2024-12-27,000001,Vente,615650,796,,RTE IMPERIALE,0412,01170,01173,Gex,01,,,011730000H0029,,,,,,,,,,,,,0,1,Maison,157,5,P,prés,,,1600,6.046042,46.351391
2024-12656,2024-12-27,000001,Vente,615650,796,,RTE IMPERIALE,0412,01170,01173,Gex,01,,,011730000H0029,,,,,,,,,,,,,0,1,Maison,157,5,S,sols,,,491,6.046042,46.351391
2024-12656,2024-12-27,000001,Vente,615650,796,,RTE IMPERIALE,0412,01170,01173,Gex,01,,,011730000H0029,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,1600,6.046042,46.351391
2024-12656,2024-12-27,000001,Vente,615650,796,,RTE IMPERIALE,0412,01170,01173,Gex,01,,,011730000H0029,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,491,6.046042,46.351391
2024-12657,2024-12-30,000001,Vente,220000,32,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,825,,861,,,,,,,,2,2,Appartement,79,4,,,,,,6.047194,46.323864
2024-12657,2024-12-30,000001,Vente,220000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1046,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-12657,2024-12-30,000001,Vente,220000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1057,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-12657,2024-12-30,000001,Vente,220000,32,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,825,,861,,,,,,,,2,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-12693,2024-12-19,000001,Vente,223013,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,5,66.53,,,,,,,,,1,2,Appartement,66,3,,,,,,6.059932,46.329363
2024-12693,2024-12-19,000001,Vente,223013,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059932,46.329363
2024-12806,2024-12-17,000001,Adjudication,170000,1134,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,235,,245,,,,,,,,2,3,Dépendance,,0,,,,,,6.047194,46.323864
